NU_ANO_CENSO;NO_REGIAO;CO_REGIAO;NO_UF;SG_UF;CO_UF;NO_MUNICIPIO;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_REDE;TP_CATEGORIA_ADMINISTRATIVA;IN_COMUNITARIA;IN_CONFESSIONAL;CO_IES;NO_CURSO;CO_CURSO;NO_CINE_ROTULO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;NO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;NO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;NO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_SIT_TRANCADA;QT_SIT_DESVINCULADO;QT_SIT_TRANSFERIDO;QT_SIT_FALECIDO;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;344;Banco De Dados;1571355;Banco de dados;"""0612B01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);612;Infraestrutura e gestão de TIC;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;0;0;3;2;0;0;1;0;0;0;2;0;0;0;0;3;0;2;0;0;0;3;1;1;0;0;0;3;0;3;0;0;0;0;1;0;1;1;0;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;5;0;3;0;1;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;5;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;344;Big Data E Inteligência Analítica;1637582;Ciência de dados;"""0617C01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);617;Soluções computacionais para domínios específicos;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;6;12;0;0;15;13;2;0;0;0;0;0;3;0;0;0;3;5;4;2;3;1;0;2;5;6;0;0;5;16;5;11;0;0;0;2;5;3;4;2;0;0;3;4;4;0;0;5;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;18;0;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12;0;0;18;0;0;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;349;Banco De Dados;1619977;Banco de dados;"""0612B01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);612;Infraestrutura e gestão de TIC;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;515;Ciência De Dados;1576415;Ciência de dados;"""0617C01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);617;Soluções computacionais para domínios específicos;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;3;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;2;0;1;0;0;0;2;0;2;0;0;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;2;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;515;Inteligência De Mercado E Análise De Dados;1576422;Banco de dados;"""0612B01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);612;Infraestrutura e gestão de TIC;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;926;Ciência De Dados;1576461;Ciência de dados;"""0617C01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);617;Soluções computacionais para domínios específicos;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;3;3;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;3;0;0;0;3;0;3;0;0;0;1;1;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;3;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;1270;Banco De Dados;1484996;Banco de dados;"""0612B01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);612;Infraestrutura e gestão de TIC;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3;10;0;0;13;13;0;0;0;0;0;0;0;0;0;0;2;3;2;3;3;0;0;2;3;3;1;0;4;23;2;21;0;0;0;3;8;3;6;3;0;0;8;3;7;1;0;4;2;0;2;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;13;0;23;0;2;0;0;0;0;0;13;0;0;0;0;13;0;0;13;0;22;0;0;0;0;22;1;0;21;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7;0;0;10;3;0;18;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;1270;Ciência De Dados;1516433;Ciência de dados;"""0617C01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);617;Soluções computacionais para domínios específicos;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;9;6;0;0;12;12;0;0;0;0;0;0;3;0;0;0;5;2;5;1;2;0;0;4;3;5;1;0;2;20;10;10;0;0;0;5;4;5;3;3;0;0;10;4;3;0;0;3;3;1;2;0;0;0;1;1;1;0;0;0;0;2;1;0;0;0;0;15;0;20;0;3;0;0;0;0;0;13;0;0;0;0;13;0;0;13;0;18;0;0;0;0;18;0;0;18;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;7;1;0;10;5;0;11;9;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;1294;Banco De Dados;1487061;Banco de dados;"""0612B01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);612;Infraestrutura e gestão de TIC;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;5;2;3;0;0;0;1;1;0;2;1;0;0;1;0;1;0;0;3;3;2;1;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;1;2;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;5;0;0;3;0;0;0;0;0;0;0;0;0;0;7;2;5;3;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;1294;Marketing Digital E Data Science;1576437;Marketing;"""0414M01""";4;Negócios, administração e direito;41;Negócios e administração;414;Marketing e propaganda;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;3;1;2;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;4;2;3;1;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;1472;Banco De Dados;1638133;Banco de dados;"""0612B01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);612;Infraestrutura e gestão de TIC;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;4;0;0;8;7;1;0;0;0;0;0;0;0;0;1;2;1;1;0;2;1;0;4;0;4;0;0;0;8;4;4;0;0;1;2;1;1;0;2;1;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;3;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;1472;Big Data E Inteligência Analítica;1484102;Ciência de dados;"""0617C01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);617;Soluções computacionais para domínios específicos;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;6;0;0;8;5;3;0;0;0;0;0;1;0;0;0;3;1;1;2;2;0;0;4;2;3;0;0;0;29;11;18;0;0;0;5;5;5;6;6;2;0;15;4;10;0;0;0;3;1;2;0;0;0;0;1;2;0;0;0;0;2;0;1;0;0;0;9;0;29;0;3;0;1;0;0;0;9;0;0;0;0;9;0;0;9;0;22;0;0;0;0;22;0;0;22;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3;0;9;0;0;28;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;1487;Ciência De Dados E Inteligência Artificial;1483485;Ciência de dados;"""0617C01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);617;Soluções computacionais para domínios específicos;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;5;0;0;8;8;0;0;0;0;0;0;0;0;0;0;2;1;1;2;1;1;0;3;0;2;0;0;3;7;3;4;0;0;0;2;1;1;1;1;1;0;3;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;7;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;1;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;1491;Banco De Dados;1618289;Banco de dados;"""0612B01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);612;Infraestrutura e gestão de TIC;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;4;0;0;5;1;1;0;3;0;0;0;0;0;0;0;0;0;2;0;2;1;0;3;1;0;0;0;1;2;1;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;3;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;1491;Ciência De Dados;1516586;Ciência de dados;"""0617C01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);617;Soluções computacionais para domínios específicos;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;3;13;0;0;11;7;4;0;0;0;0;0;5;0;0;0;4;2;5;2;2;1;0;9;3;0;0;0;4;19;5;14;0;0;0;5;5;1;2;4;2;0;6;1;2;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;7;1;0;13;3;0;14;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;1510;Banco De Dados;1487952;Banco de dados;"""0612B01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);612;Infraestrutura e gestão de TIC;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;1;1;2;0;0;0;8;1;7;0;0;0;0;1;2;3;1;1;0;3;1;4;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;4;0;8;0;1;0;0;0;0;0;4;0;0;0;0;4;0;0;4;0;8;0;0;0;0;8;1;0;8;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;4;0;0;6;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;1510;Ciência De Dados;1500138;Ciência de dados;"""0617C01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);617;Soluções computacionais para domínios específicos;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;7;12;0;0;13;13;0;0;0;0;0;0;6;0;0;0;2;5;3;3;6;0;0;8;3;4;0;0;4;23;5;18;0;0;0;2;5;5;3;8;0;0;11;3;5;0;0;4;5;1;4;0;0;0;0;0;1;1;3;0;0;2;1;1;0;0;1;19;0;23;0;5;0;0;0;0;0;18;0;0;0;0;18;0;0;18;0;22;0;0;0;0;22;0;0;22;0;5;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;7;0;0;8;11;0;12;11;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;1759;Ciência De Dados;1635826;Ciência de dados;"""0617C01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);617;Soluções computacionais para domínios específicos;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;29;38;0;0;67;40;27;0;0;0;0;0;0;0;0;0;9;17;13;12;14;2;0;30;12;22;0;0;3;42;15;27;0;0;0;5;13;10;5;7;2;0;15;8;16;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;42;0;0;0;7;7;5;0;3;0;0;0;0;3;3;0;0;0;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12;3;0;60;7;0;39;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;1775;Banco De Dados;1524036;Banco de dados;"""0612B01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);612;Infraestrutura e gestão de TIC;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;1775;Ciências De Dados;1524210;Ciência de dados;"""0617C01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);617;Soluções computacionais para domínios específicos;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;4;0;0;4;4;0;0;0;0;0;0;3;0;0;0;0;0;4;0;3;0;0;2;0;4;0;0;1;4;1;3;0;0;0;0;0;1;0;3;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;4;0;0;0;0;0;0;0;7;0;0;0;0;7;0;0;7;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;4;3;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;Sudeste;3;Minas Gerais;MG;31;Belo Horizonte;3106200;1;2;2;2;4;0;0;1853;Banco De Dados;1520130;Banco de dados;"""0612B01""";6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);612;Infraestrutura e gestão de TIC;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
